source_record_id,recipe_name,source_serving_unit,energy_kcal_per_serving,protein_g_per_serving,carb_g_per_serving,fat_g_per_serving,fiber_g_per_serving,source,source_ref,portion_status,conversion_method
ASC213,Baked brinjal in tomato sauce,bowl,166.44253540039062,6.80546236038208,17.791799545288086,6.995124816894531,10.083937644958496,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC214,Dum aloo,bowl,4575.56787109375,4.682413101196289,22.33358764648437,496.2740783691406,4.554565906524658,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC215,Spinach paneer (Palak paneer),bowl,229.55364990234372,11.919425010681152,13.089600563049316,14.074700355529783,5.63462495803833,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC216,Methi chaman,bowl,4763.37939453125,15.43809986114502,27.830501556396484,509.8385009765625,5.267950057983398,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC217,Sarson ka saag,bowl,124.2616729736328,4.2508625984191895,7.533762454986572,8.29055118560791,5.224740505218506,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC218,Jackfruit sabzi (Kathal ki sabzi),bowl,2258.724365234375,2.490156650543213,12.280593872070312,244.1330718994141,3.699457883834839,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC219,Avial,bowl,417.3355712890625,8.245336532592773,28.38780403137207,29.943382263183597,18.2374210357666,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC220,Al yakhani,bowl,342.3031616210937,6.629349708557129,10.778900146484377,30.494298934936523,2.946899890899658,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC221,Shahi paneer,bowl,405.8562927246094,13.132486343383787,17.22256088256836,32.00542068481445,3.636871099472046,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC222,Paneer in butter sauce,bowl,228.2984771728516,10.954206466674805,15.211169242858888,13.811963081359863,2.348582983016968,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC223,Methi malai paneer,bowl,377.0384216308594,14.195549964904783,15.76039981842041,28.5398006439209,2.8473751544952397,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC224,Chilli paneer,bowl,2308.28271484375,6.240877151489258,9.817962646484377,249.4119110107422,1.486067533493042,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC225,Paneer makhana korma,bowl,4709.2041015625,19.67955017089844,28.11614990234375,502.3401794433594,1.273400068283081,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC226,Kadhai Paneer,bowl,343.5564880371094,13.784425735473633,23.35364151000977,21.65658187866211,6.577260971069336,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC227,Roghan josh,bowl,329.4371032714844,22.55935287475586,11.632859230041504,21.291690826416016,4.900753021240234,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC228,Spinach mutton (Palak mutton),bowl,390.3821105957031,27.909353256225582,16.757858276367188,22.89168930053711,10.850752830505373,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC229,Pea keema curry (Matar keema ki sabzi),bowl,457.30413818359375,28.99552726745605,21.455467224121094,27.9793701171875,10.175858497619627,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC230,Keema kofta curry,kofta,63.82409286499024,4.037056922912598,2.332512617111206,4.29274320602417,0.6228535175323486,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC231,Kashmiri mutton koftas (Gushtaba),gushtaba,296.1949157714844,19.258424758911133,9.246049880981444,20.57425117492676,1.898900032043457,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC232,Mutton yakhni,bowl,241.72628784179688,19.204200744628903,1.9560000896453855,17.87619972229004,1.5601500272750854,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC233,Chicken yakhni,bowl,249.63348388671875,26.876201629638672,1.9560000896453855,15.376200675964355,1.5601500272750854,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC234,Mutton do piaza,bowl,603.0726318359375,30.88202476501465,13.610000610351562,47.41254806518555,6.338375091552734,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC236,Mutton chops,chop,2320.30908203125,14.08968734741211,5.171394348144531,249.34158325195312,0.6024659872055054,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC237,Shammi kebab,kabab,1173.9541015625,7.732704162597656,6.0562825202941895,124.3100814819336,1.7976720333099363,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC238,Scotch egg,piece,2318.052001953125,13.87364387512207,6.533644199371338,248.70188903808597,1.22530198097229,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC239,Shepherd's pie (with minced meat),dish,267.8844909667969,13.976149559020996,15.1187744140625,16.65792465209961,1.9634500741958616,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC240,Chicken curry,bowl,320.3783874511719,29.24267578125,8.376077651977539,18.765703201293945,3.485995054244995,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC241,Tandoori chicken,chicken,2092.02197265625,234.3299102783203,33.663719177246094,114.30242156982422,7.274159908294678,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC242,Butter chicken,large piece,377.038818359375,30.06371307373047,10.306138038635254,23.94157600402832,3.643590927124024,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC243,Chicken kebab,kabab,903.7341918945312,4.59353494644165,1.3796099424362185,97.73991394042967,0.2630550265312195,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC244,Chilli chicken,bowl,769.130859375,37.02672576904297,11.060751914978027,64.06800842285156,3.841338872909546,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC245,Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),piece,154.72703552246094,14.204200744628906,3.1020500659942627,9.41784954071045,1.4024499654769895,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC246,Fish curry (Machli curry),bowl,282.2315368652344,22.252647399902344,9.58424949645996,16.99419403076172,4.789186954498291,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC247,Fried fish (Indian style) (Tali hui machli),piece,2327.953369140625,15.361087799072266,19.10586166381836,243.4908142089844,2.1454999446868896,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC248,Fried fish and Chips (English Style) (Tali hui machli aur chips),fillet,4547.57763671875,23.44635009765625,19.329599380493164,486.2894287109375,1.989799976348877,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC249,Tomato fish,bowl,4740.806640625,23.176738739013672,30.75392723083496,502.4349670410156,6.927561283111572,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC250,Baked fish with cheese sauce,bowl,403.1422424316406,30.552600860595703,14.377224922180176,24.839200973510746,0.2693000137805938,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC251,Fish tikka,piece,41.65233612060547,5.679012775421143,1.3870999813079834,1.4729000329971311,0.4181374907493591,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC252,Tandoori fish,piece,224.2321319580078,26.147062301635746,5.547125339508057,10.845037460327148,1.355162501335144,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC253,"Paneer, apple and pineapple salad",bowl,245.0693817138672,10.011199951171877,21.517549514770508,13.062225341796877,4.2463250160217285,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC254,Russian salad,bowl,363.4295349121094,13.492199897766112,20.57080078125,24.8031005859375,8.133199691772461,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC255,Pasta salad,bowl,410.7042846679688,8.96084976196289,27.392099380493164,30.026750564575195,2.0614500045776367,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC256,Deviled egg,egg,157.44586181640625,7.934799671173096,3.561500072479248,12.32569980621338,1.839500069618225,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC257,Hawain salad,bowl,682.643798828125,16.630325317382812,55.909549713134766,44.27953720092773,15.324699401855469,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC258,Mixed pulse and vegetable salad,bowl,141.23410034179688,8.047311782836914,23.723312377929688,1.4219740629196167,5.031459331512451,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC259,Sprouted moong salad ,bowl,77.03394317626953,4.664500236511231,11.17234992980957,1.5054500102996826,1.9291000366210935,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC260,Tossed salad,bowl,214.68951416015625,3.4937000274658203,16.884300231933594,14.385099411010742,7.325200080871582,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC261,Mixed vegetable salad with curd sauce,bowl,129.8563995361328,9.111512184143066,15.1532621383667,3.232974052429199,8.15535831451416,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC262,Potato salad (Aloo ka salaad),bowl,212.1830596923828,3.297999858856201,26.405500411987305,10.376800537109377,3.117799997329712,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC263,Waldroff salad,bowl,349.4217224121094,3.633599996566773,27.162900924682617,24.77580070495605,4.598099708557129,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC264,Coleslaw,bowl,116.98660278320312,1.888499975204468,8.526000022888184,8.113499641418457,3.565499782562256,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC265,Fruit salad (Phalon ka salaad),bowl,237.53482055664065,2.779249906539917,48.51974868774414,3.698499917984009,4.79325008392334,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC269,Tomato onion raita (Tamatar aur pyaaz ka raita),bowl,104.83372497558594,6.636936664581299,12.580411911010742,3.273374080657959,1.7320340871810913,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC270,Peanut raita (Mungfali ka raita),bowl,184.48048400878903,10.53793716430664,11.408411979675291,11.015374183654783,2.3185338973999023,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC271,Sprouted moong raita ,bowl,92.9676742553711,7.057936668395996,9.354412078857422,3.33937406539917,0.2425339967012405,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC272,Bottle gourd raita (Ghiya/Lauki ka raita),bowl,85.96467590332031,6.07293701171875,8.794412612915039,3.15437388420105,1.3025339841842651,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC273,Cucumber raita (Kheere ka raita),bowl,90.26667785644533,6.162936687469482,9.694412231445312,3.1693739891052246,1.3125340938568115,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC274,Carrot and spinach raita (Gajar aur palak ka raita),bowl,100.96192169189452,7.115437030792236,10.36691188812256,3.52687406539917,2.477534055709839,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC275,Mint raita (Pudinay ka raita),bowl,81.20857238769531,5.901136875152588,8.002212524414062,3.1023740768432617,0.3603339791297912,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC276,Potato raita (Aloo ka raita),bowl,118.85107421875,6.654936790466309,16.143911361694336,3.215873956680298,1.183034062385559,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC277,Boondi raita,bowl,2261.736328125,7.214775085449219,13.031549453735352,242.798095703125,1.512374997138977,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC278,Sweet raita (Meetha raita),bowl,190.54660034179688,6.21999979019165,34.428001403808594,3.4159998893737797,1.9579999446868896,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC279,Dahi vadas/Dahi bhalla,vada,1150.15869140625,5.099612712860107,9.450050354003906,121.26905059814452,1.6629875898361206,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC280,Gunjia,gunjia,1166.179443359375,5.2111124992370605,9.920974731445312,122.8083724975586,1.98303747177124,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC281,Saunth/Sonth chutney with tamarind/imli,teaspoon,25.050067901611328,0.1792050004005432,5.9385600090026855,0.0272199995815753,0.1653250008821487,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC282,Rice kheer (Chawal ki kheer),bowl,300.9369201660156,9.214400291442873,40.30789566040039,11.922338485717772,0.6932660341262817,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC283,Makhana kheer,bowl,299.9400329589844,9.205400466918944,35.81689453125,13.917839050292969,0.3192660212516784,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC285,Vermicelli kheer (Semiya/Seviyan ki kheer),bowl,279.0769348144531,7.797275066375732,36.89677047729492,11.614727020263672,1.151710033416748,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC286,Semolina kheer (Suji/Rava kheer),bowl,260.8716125488281,7.896275043487549,36.59777069091797,9.687726974487305,1.1687099933624268,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC287,Paneer kheer,bowl,304.78497314453125,13.10327434539795,29.027273178100582,15.54872703552246,0.196710005402565,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC288,Cabbage kheer (Pattagobhi ki kheer),bowl,212.47122192382807,7.30227518081665,24.754772186279297,9.66172695159912,1.3007099628448486,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC289,Carrot kheer (Gajar ki kheer),bowl,217.15562438964844,7.138275146484375,25.67477226257324,9.801727294921877,1.8687100410461424,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC290,Cauliflower kheer (Phoolgobhi ki kheer),bowl,249.49234008789065,9.24827480316162,26.736772537231445,12.0297269821167,1.680709958076477,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC291,Moong dal kheer,bowl,312.8182678222656,11.970274925231934,40.11327362060547,12.05622673034668,1.6022100448608398,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC292,Phirni,bowl,336.99578857421875,10.120701789855955,46.749488830566406,12.608477592468262,1.03793203830719,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC293,Semolina halwa (Suji ka halwa),bowl,360.1789855957031,3.454904079437256,39.3724479675293,21.36020851135254,2.962924003601074,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC294,Shahi suji halwa,bowl,375.843994140625,3.4209799766540527,43.681419372558594,21.35572052001953,2.911180019378662,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC295,Carrot halwa (Gajar ka halwa),bowl,289.7090148925781,5.223051071166992,31.10003471374512,16.33171844482422,4.452245712280273,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC296,Egg halwa (Ande ka halwa),bowl,289.2530822753906,7.5794997215271,38.203800201416016,12.943999290466309,0.4704999923706054,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC297,Potato halwa (Aloo ka halwa),bowl,239.6895446777344,2.412126064300537,46.10981369018555,5.507465839385986,2.5946760177612305,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC298,Pumpkin halwa (Kaddu ka halwa),bowl,295.0004272460937,2.05612587928772,42.798316955566406,13.657966613769531,4.605175971984863,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC299,Moong dal halwa,bowl,333.6771240234375,7.9657301902771,38.37139129638672,16.86427116394043,2.52564001083374,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC300,Caramel custard (steamed),bowl,282.0604858398437,11.530599594116213,34.83599853515625,11.295599937438965,0.0,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC301,Baked custard,bowl,226.90049743652344,11.530599594116213,20.13599967956543,11.295599937438965,0.0,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC302,Soft Custard (stirred),bowl,272.40899658203125,12.508600234985352,27.917999267578125,12.639599800109863,0.0,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC304,Chocolate ice cream,ice-cream cup,659.281005859375,16.579599380493164,57.16699981689453,41.722599029541016,0.0,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC305,Mango ice cream,ice-cream cup,573.1279907226562,15.515599250793455,50.7760009765625,34.73809814453125,2.3499999046325684,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC307,Fruit Ice cream (Phalon ka Ice cream),ice-cream cup,550.8175048828125,14.048999786376951,51.56499862670898,33.34749984741211,1.065000057220459,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC308,Caramel ice cream,ice-cream cup,471.0275573730469,11.708757400512695,40.190704345703125,30.27254295349121,0.2283699959516525,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC309,Lemon souffle,souffle cup,399.3580017089844,16.465299606323242,31.833999633789062,23.74530029296875,0.0,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC310,Orange souffle,souffle cup,410.61370849609375,16.587499618530273,34.64699935913086,23.730249404907227,0.5482500195503235,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC311,Vanilla souffle,souffle cup,408.5822448730469,16.779600143432617,32.14799880981445,24.347599029541016,0.0,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC312,Chocolate souffle,souffle cup,416.5022583007813,17.334299087524414,32.43000030517578,24.99829864501953,0.0,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC313,Pineapple souffle ,souffle cup,396.2080078125,16.290300369262695,31.3439998626709,23.6752986907959,0.0,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC314,Apple mousse,bowl,390.2757568359375,15.359999656677246,46.59249877929688,15.600000381469728,5.827499866485596,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC315,Rich chocolate mousse,cup,396.2879943847656,16.754600524902344,22.812000274658203,25.649600982666016,0.0,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC316,Mango mousse,cup,348.6821594238281,8.948200225830078,25.50080108642578,23.620500564575195,2.4677999019622803,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC317,Orange and pineapple cream,bowl,90.17945098876952,1.2798750400543213,10.65625,4.838250160217285,0.9192500114440918,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC318,Charlotte rousse,bowl,476.3647155761719,10.005925178527832,86.22412109375,12.095049858093262,2.553499937057495,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC319,Triffle pudding,bowl,341.83624267578125,8.572799682617188,53.29724884033203,11.49905014038086,0.3449999988079071,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC320,Snow flakes pudding,bowl,302.7829895019531,14.865099906921388,25.66950035095215,15.798599243164062,0.1059999987483024,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC321,Kulfi,kulfi,265.86968994140625,8.667101860046387,30.5307674407959,12.685937881469728,0.3324920237064361,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC322,Steamed orange pudding,large slice,298.7744140625,2.518238067626953,44.62324905395508,12.932902336120604,0.6284999847412109,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC323,Meringue and rice pudding,bowl,252.95620727539065,10.833799362182615,32.7140007019043,9.072699546813965,0.3740000128746032,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC324,Cheese pudding,large slice,343.5853271484375,13.611390113830566,23.2346305847168,22.14739990234375,0.0598299987614154,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC325,Chocolate pudding,large slice,351.1969909667969,5.877599716186523,49.026123046875,15.703224182128906,0.8700000047683716,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC326,Bread and butter pudding ,plate,206.84767150878903,6.881333351135254,24.17490005493164,9.701200485229492,1.2013167142868042,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC327,Queen of pudding,large slice,432.9861145019531,17.941099166870117,53.25849914550781,17.52389907836914,0.8700000047683716,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC328,Pineapple upside down pudding,large slice,344.3964233398437,4.205749988555908,47.74649810791016,15.918999671936035,1.0709999799728394,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC329,Date and nut pie,bowl,728.6600952148438,8.87600040435791,105.91200256347656,30.089000701904297,9.343999862670898,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC330,Stewed apple with custard,piece,263.29400634765625,3.5999999046325684,52.04999923706055,5.160999774932861,2.8554999828338623,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC331,Apple snowballs,piece,263.42156982421875,2.225300073623657,63.78750228881836,0.810200035572052,3.237499952316284,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
ASC332,Hot orange souffle,bowl,219.55758666992188,8.380599975585938,22.897199630737305,10.916099548339844,0.3590999841690063,INDB,turn0search12,green_source_defined_serving,"Use source-defined serving directly; scale by fraction when user chooses 1/2, 1/4, 2x, etc."
